#     date     Ta     ea     uu     Rs     T0
2012-01-24   7.32 701.45   2.37 150.07  11.10
2012-01-25   9.38 538.68   2.46 156.69  12.67
2012-01-26  10.72 696.10   1.11 155.01  12.04
2012-01-27  12.91 668.04   2.34 156.89  11.63
2012-01-28   8.46 300.47   3.24 168.38  12.46
2012-01-29   8.56 320.32   1.35 158.53   9.35
2012-01-30   9.21 412.11   0.86 166.41  11.74
2012-01-31  11.00 461.70   1.07 162.86  11.48
2012-02-01  10.95 449.42   1.56 156.71  12.49
2012-02-02  12.71 401.85   3.01 169.28  11.75
2012-02-03   9.80 452.24   2.75 173.55  12.28
2012-02-04   9.23 463.35   1.72 175.14  12.43
2012-02-05   9.64 457.91   2.01 178.18  12.27
2012-02-06  10.00 442.66   1.54 180.62  12.20
2012-02-07   9.80 373.18   1.74 136.39  11.76
2012-02-08  12.70 418.49   1.60 170.59  11.33
2012-02-09  13.51 484.62   1.34 181.83  12.93
2012-02-10  13.27 515.21   0.74 186.46  13.34
2012-02-11  16.20 462.57   2.67 184.65  13.15
2012-02-12  13.80 599.97   2.23 172.57  11.67
2012-02-13  12.55 623.50   3.72 147.84   9.90
2012-02-14   8.32 652.48   2.45 131.65   9.89
2012-02-15   8.16 645.18   3.38 166.18  12.12
2012-02-16   8.56 754.28   2.85 187.37  11.79
2012-02-17   9.48 615.98   2.41 202.35  12.79
2012-02-18   9.35 674.60   0.91 202.96  10.29
2012-02-19  12.32 630.81   1.83 194.10  11.08
2012-02-20   7.71 424.78   1.56 205.08  10.84
2012-02-21   9.21 525.13   1.08 205.07  12.00
2012-02-22  12.57 617.35   1.02 205.22  11.69
2012-02-23  14.18 652.56   1.90 208.32  10.46
2012-02-24  11.48 415.52   2.75 217.52  13.76
2012-02-25  12.31 373.20   1.06 221.53  13.32
2012-02-26  13.17 281.75   2.43 224.72  13.01
2012-02-27  11.41 393.89   2.61 189.77  10.86
2012-02-28  10.47 548.68   4.18 174.40  10.61
2012-02-29  10.37 473.67   4.00 216.52  11.80
2012-03-01  12.55 507.90   3.40 210.93  11.71
2012-03-02   9.76 305.70   3.97 236.75  12.62
2012-03-03   8.64 234.35   2.34 236.61  12.37
2012-03-04  12.66 338.86   1.40 238.77  13.72
2012-03-05  14.73 426.62   0.92 232.93  12.69
2012-03-06  19.00 318.47   4.84 229.26  12.78
2012-03-07   8.74 312.75   5.31 220.72  10.21
2012-03-08  10.80 337.93   3.61 244.45  11.20
2012-03-09  12.14 384.97   1.89 251.80  14.13
2012-03-10  14.42 397.02   1.34 252.70  13.88
2012-03-11  16.82 350.63   3.88 254.33  12.63
2012-03-12  18.77 263.62   4.60 249.81  12.83
2012-03-13  18.20 292.94   3.88 255.83  13.03
2012-03-14  18.32 359.15   3.56 256.62  14.98
2012-03-15  18.20 379.25   2.06 258.08  13.80
2012-03-16  19.90 449.09   3.41 253.25  13.85
2012-03-17  19.72 660.08   5.75 158.96  11.46
2012-03-18   9.67 647.35   5.04 216.65   9.07
2012-03-19   7.32 534.19   2.86 242.90  11.83
2012-03-20   8.93 547.35   1.66 267.19  13.02
2012-03-21  12.17 627.24   1.19 271.14  13.86
2012-03-22  16.07 761.71   1.07 271.74  15.51
2012-03-23  20.60 568.15   3.53 271.54  15.17
2012-03-24  20.16 514.92   3.26 243.86  14.61
2012-03-25  21.07 442.66   3.93 246.84  14.06
2012-03-26  15.49 554.87   4.93 281.39  12.62
2012-03-27  15.60 463.06   1.75 276.36  14.10
2012-03-28  19.09 352.03   3.41 268.01  11.90
2012-03-29  19.24 483.58   1.59 270.21  13.67
2012-03-30  19.90 537.96   1.03 268.55  16.20
2012-03-31  23.21 532.76   4.06 283.08  14.97
2012-04-01  17.66 484.84   4.95 271.78  13.70
2012-04-02  14.56 258.07   5.03 297.71  14.01
2012-04-03  14.70 307.99   2.42 302.12  15.48
2012-04-04  18.66 371.93   3.29 289.82  15.05
2012-04-05  20.92 377.14   5.07 270.59  13.57
2012-04-06  14.80 277.02   3.77 315.16  14.37
2012-04-07  13.96 277.67   1.72 317.87  14.52
2012-04-08  18.28 275.40   1.08 314.40  15.63
2012-04-09  21.15 303.65   1.19 308.17  17.56
2012-04-10  23.39 336.35   3.21 312.35  17.85
2012-04-11  21.06 585.70   5.43 271.91  16.64
2012-04-12  15.52 548.81   4.13 310.96  14.12
2012-04-13  16.31 436.24   4.31 218.80  14.52
2012-04-14  10.41 650.70   4.00 201.62  14.42
2012-04-15  12.44 824.77   1.38 305.80  14.31
2012-04-16  16.78 890.26   1.18 318.38  15.84
2012-04-17  19.27 868.28   1.32 315.48  18.68
2012-04-18  22.65 703.54   2.34 317.01  17.54
2012-04-19  24.99 553.92   1.89 319.15  18.46
2012-04-20  25.11 614.80   1.85 322.82  20.50
2012-04-21  25.73 624.95   1.50 324.81  22.25
2012-04-22  27.74 619.77   1.24 327.23  23.75
2012-04-23  28.53 546.59   2.03 315.98  23.25
2012-04-24  26.63 637.46   3.24 317.66  21.31
2012-04-25  26.24 642.19   2.50 165.77  20.78
2012-04-26  22.53 826.33   3.90 215.45  20.25
2012-04-27  19.90 846.78   2.78 301.67  18.02
2012-04-28  21.90 366.89   2.45 337.51  20.50
2012-04-29  21.66 458.20   1.85 340.58  19.55
2012-04-30  23.19 473.87   1.87 342.20  20.87
2012-05-01  26.59 531.90   4.77 332.11  18.22
2012-05-02  25.21 675.94   4.73 319.14  17.57
2012-05-03  24.75 669.03   4.80 334.70  20.32
2012-05-04  25.52 523.18   5.11 344.79  19.61
2012-05-05  24.45 455.84   2.87 349.25  19.11
2012-05-06  22.60 360.45   2.51 353.35  19.91
2012-05-07  21.91 274.29   3.72 356.59  18.75
2012-05-08  22.44 387.74   2.17 334.09  19.43
2012-05-09  25.96 461.83   1.80 340.97  22.24
2012-05-10  26.75 580.69   2.91 348.04  21.50
2012-05-11  28.28 518.28   2.45 353.79  21.68
2012-05-12  27.66 497.52   1.42 352.59  24.11
2012-05-13  28.78 506.96   2.01 361.29  23.43
2012-05-14  28.07 315.24   1.38 363.97  24.25
2012-05-15  30.49 389.64   3.68 357.88  23.71
2012-05-16  29.37 330.90   2.29 358.86  23.79
2012-05-17  30.93 531.87   3.73 356.20  22.35
2012-05-18  28.98 477.71   4.49 358.14  21.24
2012-05-19  25.94 541.99   2.22 359.95  23.14
2012-05-20  26.53 487.70   1.63 360.90  24.35
2012-05-21  29.25 525.22   1.47 361.65  26.92
2012-05-22  32.11 476.86   3.09 361.33  25.13
2012-05-23  31.68 458.39   3.01 360.26  25.26
2012-05-24  28.17 388.27   2.55 363.90  24.22
2012-05-25  27.20 793.08   7.49 348.20  23.37
2012-05-26  19.30 511.93   5.90 347.34  21.48
2012-05-27  19.81 496.92   2.02 365.47  20.54
2012-05-28  22.78 471.97   1.20 368.70  23.85
2012-05-29  26.19 482.80   2.25 368.81  24.17
2012-05-30  28.49 481.77   2.22 368.31  25.62
2012-05-31  31.38 529.16   2.07 365.54  25.66
2012-06-01  32.60 541.63   1.51 362.52  27.61
2012-06-02  33.92 514.98   3.33 365.42  26.18
2012-06-03  32.05 474.19   3.37 366.05  24.82
2012-06-04  31.42 609.17   4.13 363.04  25.43
2012-06-05  28.50 668.02   5.19 369.85  23.62
2012-06-06  24.91 390.52   2.82 368.65  24.17
2012-06-07  26.61 531.41   1.76 368.60  24.58
2012-06-08  30.01 534.52   3.28 365.55  24.72
2012-06-09  31.06 585.95   5.01 365.38  23.46
2012-06-10  27.38 346.37   4.00 372.24  23.16
2012-06-11  27.19 352.62   1.86 372.66  25.10
2012-06-12  29.74 530.17   1.32 373.54  26.67
2012-06-13  31.87 500.39   2.13 370.83  28.06
2012-06-14  31.99 482.15   3.29 370.93  25.31
2012-06-15  31.04 590.68   3.17 365.48  26.19
2012-06-16  30.98 620.28   1.58 366.98  26.26
2012-06-17  32.91 654.69   2.47 366.42  27.82
2012-06-18  35.29 537.48   3.70 372.16  26.37
2012-06-19  32.59 449.15   2.98 368.27  26.68
2012-06-20  33.67 582.24   1.76 369.51  27.90
2012-06-21  33.43 607.19   2.13 368.73  27.71
2012-06-22  33.93 625.67   4.77 371.62  26.67
2012-06-23  31.79 398.21   4.43 375.70  25.83
2012-06-24  32.37 445.69   4.02 365.23  25.88
2012-06-25  33.36 662.99   4.17 361.45  25.64
2012-06-26  32.68 463.23   3.88 368.58  26.31
2012-06-27  33.26 541.90   3.26 361.17  26.68
2012-06-28  34.50 961.38   3.64 351.49  26.11
2012-06-29  35.07 860.15   3.66 359.72  28.29
2012-06-30  33.92 474.92   2.94 367.24  28.04
2012-07-01  33.93 445.18   3.36 360.05  26.51
2012-07-02  34.01 508.93   2.85 366.39  27.67
2012-07-03  33.31 831.15   3.53 357.98  27.29
2012-07-04  31.20 1072.23   4.69 273.26  25.63
2012-07-05  26.80 1605.97   1.75 318.46  25.17
2012-07-06  31.88 1216.04   1.91 349.66  28.93
2012-07-07  33.46 888.68   1.59 356.21  28.65
2012-07-08  34.93 918.20   1.67 355.72  31.12
2012-07-09  36.34 936.76   1.39 354.79  31.20
2012-07-10  37.11 1024.84   1.16 344.44  31.75
2012-07-11  37.39 1155.28   2.43 346.07  29.88
2012-07-12  35.84 1367.23   3.06 289.64  28.90
2012-07-13  29.13 1898.22   1.93 205.89  27.92
2012-07-14  27.52 2129.94   1.12 278.70  26.63
2012-07-15  27.37 2040.25   2.27 287.51  27.93
2012-07-16  28.57 1914.74   2.09 281.52  26.28
2012-07-17  30.78 1029.76   3.57 344.08  28.16
2012-07-18  30.18 533.97   2.43 353.47  27.97
2012-07-19  32.27 900.69   1.34 290.35  27.57
2012-07-20  33.05 1430.89   1.43 308.30  28.81
2012-07-21  34.93 1361.80   1.59 304.11  29.17
2012-07-22  33.75 1565.31   1.82 316.60  28.21
2012-07-23  32.30 2062.40   1.58 281.66  27.67
2012-07-24  32.12 1936.91   2.09 289.83  29.45
2012-07-25  33.46 1382.67   2.59 327.68  29.86
2012-07-26  34.53 903.19   3.09 339.93  30.03
2012-07-27  34.01 748.82   2.94 345.11  29.71
2012-07-28  33.53 541.90   2.18 340.21  29.31
2012-07-29  33.78 833.78   2.29 247.17  26.79
2012-07-30  31.07 1760.82   2.02 150.71  26.43
2012-07-31  26.80 2153.35   1.20 193.02  26.08
2012-08-01  27.43 2364.05   0.86 267.21  25.72
2012-08-02  30.58 2068.07   0.87 313.19  29.73
2012-08-03  33.23 1900.54   2.37 312.25  28.00
2012-08-04  34.15 1369.13   2.05 312.40  29.25
2012-08-05  34.74 1150.98   1.95 302.72  29.22
2012-08-06  35.23 1223.21   1.86 304.41  28.57
2012-08-07  35.26 1408.60   1.51 321.26  30.97
2012-08-08  36.52 1247.90   1.20 325.68  31.09
2012-08-09  36.99 1202.53   1.28 313.96  33.10
2012-08-10  36.18 1333.81   1.48 307.72  30.55
2012-08-11  36.55 1243.85   1.11 316.43  31.48
2012-08-12  36.04 1400.55   1.44 301.72  32.66
2012-08-13  36.06 1416.39   1.68 300.45  31.36
2012-08-14  34.75 1346.53   1.54 314.58  30.94
2012-08-15  34.75 1241.14   2.23 317.00  30.01
2012-08-16  34.29 1267.89   2.81 268.50  30.37
2012-08-17  33.12 1645.84   3.02 287.79  30.98
2012-08-18  31.75 1935.73   2.50 290.64  29.12
2012-08-19  33.61 1816.48   1.95 293.40  29.22
2012-08-20  34.39 1574.36   1.64 289.84  28.95
2012-08-21  33.74 1722.42   2.70 276.11  29.62
2012-08-22  28.74 1898.08   2.67 184.87  28.60
2012-08-23  24.11 2051.53   1.12 276.62  27.58
2012-08-24  29.17 1986.79   1.40 292.36  27.00
2012-08-25  32.18 1793.14   1.80 280.84  29.79
2012-08-26  33.30 1540.65   2.54 260.04  29.10
2012-08-27  33.20 1217.86   1.86 300.36  30.60
2012-08-28  33.73 1134.93   1.38 279.36  29.82
2012-08-29  35.18 1337.22   2.11 271.95  30.46
2012-08-30  33.44 1369.27   2.67 270.03  28.02
2012-08-31  31.23 1555.73   2.95 221.93  27.14
2012-09-01  31.50 1659.48   3.10 270.24  28.39
2012-09-02  31.40 1045.28   1.78 290.34  28.89
2012-09-03  32.81 1101.97   1.78 281.07  29.96
2012-09-04  33.12 1446.35   2.47 280.35  29.11
2012-09-05  32.35 1560.25   2.06 266.00  29.12
2012-09-06  32.69 1392.49   2.23 265.80  27.67
2012-09-07  32.82 1426.48   1.76 255.22  29.13
2012-09-08  32.24 1621.65   1.93 262.96  29.33
2012-09-09  32.39 1369.93   1.60 247.38  27.02
2012-09-10  30.88 1743.28   3.40 226.92  28.62
2012-09-11  28.14 1777.93   2.69 212.60  25.72
2012-09-12  24.73 1798.22   1.68 258.24  27.08
2012-09-13  27.77 1059.00   2.26 279.82  28.22
2012-09-14  28.74 950.36   1.54 273.76  28.24
2012-09-15  28.87 1018.45   1.31 274.32  28.51
2012-09-16  29.41 857.39   1.22 273.46  27.94
2012-09-17  29.89 835.31   2.01 270.26  28.41
2012-09-18  29.02 889.78   1.42 271.16  27.28
2012-09-19  29.04 800.03   1.46 268.59  28.41
2012-09-20  28.78 922.47   1.26 264.15  27.67
2012-09-21  29.33 959.58   1.24 260.18  28.03
2012-09-22  29.47 973.02   1.30 240.64  26.65
2012-09-23  30.07 933.18   1.86 204.70  27.92
2012-09-24  29.91 848.76   3.49 246.06  29.06
2012-09-25  27.22 917.43   1.90 249.65  25.79
2012-09-26  25.37 1007.80   1.76 251.35  26.97
2012-09-27  25.93 1000.02   1.34 249.84  26.25
2012-09-28  27.17 1023.32   1.42 243.59  26.96
2012-09-29  27.67 977.89   1.27 242.73  26.60
2012-09-30  28.24 911.25   1.46 244.17  27.20
2012-10-01  28.76 781.22   1.32 243.88  27.33
2012-10-02  28.21 838.74   1.00 241.89  26.89
2012-10-03  29.12 842.25   2.23 236.18  27.99
2012-10-04  28.86 620.12   2.89 233.15  27.23
2012-10-05  27.02 685.98   2.13 212.47  27.73
2012-10-06  26.05 766.72   1.10 218.28  24.50
2012-10-07  24.00 682.12   1.64 229.64  25.49
2012-10-08  24.12 757.77   1.55 222.23  25.12
2012-10-09  25.49 815.13   3.32 221.87  25.11
2012-10-10  25.26 1033.19   2.98 206.72  23.72
2012-10-11  21.10 1171.26   1.64 137.55  23.88
2012-10-12  15.41 1287.85   1.66 175.11  23.00
2012-10-13  16.27 1148.89   1.63 209.14  22.25
2012-10-14  19.07 1382.89   1.36 210.24  23.43
2012-10-15  21.18 1375.01   1.28 209.34  22.80
2012-10-16  22.05 1369.37   0.72 206.92  23.79
2012-10-17  22.79 1259.07   1.87 208.20  23.59
2012-10-18  20.26 689.41   1.72 210.83  23.37
2012-10-19  20.29 781.72   1.02 208.57  23.91
2012-10-20  20.91 857.96   1.52 203.92  23.29
2012-10-21  23.37 951.35   4.24 189.93  23.09
2012-10-22  22.36 911.18   5.12 194.30  21.60
2012-10-23  20.77 694.90   4.80 197.36  22.24
2012-10-24  18.16 606.39   2.86 196.03  21.79
2012-10-25  16.69 598.58   1.66 191.71  21.28
2012-10-26  14.96 433.03   3.89 196.56  21.15
2012-10-27  15.10 459.35   1.72 192.34  20.15
2012-10-28  17.59 564.47   0.96 188.98  20.76
2012-10-29  18.23 697.91   0.92 186.89  20.77
2012-10-30  18.82 795.18   0.96 184.67  21.15
2012-10-31  18.93 778.43   0.92 183.76  20.62
2012-11-01  20.10 658.22   1.78 142.49  18.40
2012-11-02  19.21 619.41   1.26 176.30  19.79
2012-11-03  17.94 688.67   1.19 176.83  19.65
2012-11-04  18.25 701.63   1.27 174.74  20.91
2012-11-05  19.74 657.00   1.28 171.82  20.25
2012-11-06  19.87 684.01   1.04 170.43  21.02
2012-11-07  19.11 784.57   0.86 168.29  20.06
2012-11-08  20.43 657.41   3.44 151.00  20.38
2012-11-09  18.16 884.21   5.79  92.76  17.42
2012-11-10  10.22 410.47   2.69 162.63  18.13
2012-11-11   8.30 395.11   1.90 167.36  18.43
2012-11-12   7.67 423.86   2.03 163.65  18.21
2012-11-13  10.14 505.98   1.35 163.27  18.71
2012-11-14  11.53 566.39   1.16 159.09  17.52
2012-11-15  12.49 645.10   0.83 127.10  17.62
2012-11-16  14.99 614.72   0.82 111.11  17.71
2012-11-17  16.85 838.64   1.91 117.66  17.71
2012-11-18  17.24 897.57   3.28 148.59  18.03
2012-11-19  15.19 798.41   1.71 147.55  16.72
2012-11-20  14.51 817.84   0.74 148.02  18.08
2012-11-21  14.58 761.26   0.82 146.44  16.92
2012-11-22  14.89 751.27   1.18 142.73  17.68
2012-11-23  13.32 631.52   1.83 146.08  17.54
2012-11-24  14.12 667.04   0.90 145.45  17.77
2012-11-25  13.30 674.43   0.88 143.91  17.38
2012-11-26  12.95 723.41   1.00 143.49  17.02
2012-11-27  12.61 639.24   0.94 135.45  16.85
2012-11-28  13.80 642.66   0.84 138.25  16.20
2012-11-29  17.33 676.67   2.85 127.69  16.00
2012-11-30  17.53 899.89   4.08  90.33  16.80
2012-12-01  16.30 974.98   3.37  97.44  17.61
2012-12-02  15.66 903.24   3.13 119.06  15.63
2012-12-03  16.36 989.90   2.22  85.98  14.91
2012-12-04  14.10 1045.32   0.98 123.35  14.73
2012-12-05  13.75 886.62   0.87 108.78  14.55
2012-12-06  13.31 878.35   0.96 128.48  16.11
2012-12-07  14.14 835.31   1.14 132.55  15.43
2012-12-08  12.13 675.37   0.83 132.76  16.46
2012-12-09  11.71 571.22   2.26 131.19  13.75
2012-12-10   6.84 356.41   2.19 132.60  15.77
2012-12-11   7.95 481.45   0.64 124.06  15.92
2012-12-12  11.18 409.85   3.26 124.86  13.81
2012-12-13  13.47 448.35   3.37  93.85  13.54
2012-12-14  10.33 914.13   2.83  53.32  13.26
2012-12-15   7.78 758.01   3.34  94.77  12.99
2012-12-16   7.28 699.21   0.92 110.84  14.96
2012-12-17   9.28 808.47   1.94  59.08  14.43
2012-12-18  10.64 927.73   3.92  59.17  13.89
2012-12-19   6.50 494.73   4.18 129.83  13.73
2012-12-20   2.17 419.92   1.95 128.85  12.93
2012-12-21   3.67 502.28   1.19 131.48  13.32
2012-12-22   5.41 586.61   0.71 115.78  13.99
2012-12-23   9.77 638.01   2.13 115.40  14.00
2012-12-24  10.18 720.56   2.94  88.27  14.01
2012-12-25   6.00 454.25   2.74 122.79  13.08
2012-12-26   6.74 508.52   1.68  99.47  13.04
2012-12-27   6.20 604.41   1.39 125.67  12.82
2012-12-28   4.89 511.34   1.72 134.00  13.18
2012-12-29   5.01 528.30   1.12 130.75  12.23
2012-12-30   5.25 571.83   1.20  89.10  12.89
2012-12-31   4.30 445.73   2.41 129.17  12.96
2013-01-01   1.80 387.97   1.91 135.17  12.74
2013-01-02   2.94 372.97   2.26 135.01  12.77
2013-01-03   4.15 338.01   2.54 139.06  13.09
2013-01-04   2.81 346.42   1.24 139.06  12.94
2013-01-05   3.48 385.44   0.90 138.04  12.80
2013-01-06   5.19 431.53   0.83 126.18  12.32
2013-01-07   7.22 464.64   2.11 138.75  11.93
2013-01-08   7.57 394.03   1.95 138.11  12.14
2013-01-09   8.89 542.28   1.04 139.06  12.33
2013-01-10  11.87 495.48   3.45 115.82  11.02
2013-01-11   4.75 265.57   2.45 142.79  11.89
2013-01-12   1.62 234.10   2.06 146.86  11.62
2013-01-13  -0.41 220.74   2.17 143.40  11.37
2013-01-14  -1.22 181.43   3.98 152.09  11.36
2013-01-15  -1.25 180.78   3.48 147.98  10.98
2013-01-16   2.87 301.23   2.49 148.20  12.10
2013-01-17   5.32 328.72   2.11 149.82  12.08
2013-01-18   6.13 348.48   1.87 152.69  12.70
2013-01-19   5.37 345.79   1.70 154.00  12.13
2013-01-20   6.97 369.07   1.44 156.76  12.25
2013-01-21   7.04 321.59   1.91 156.36  12.54
2013-01-22   8.03 358.29   1.23 158.90  12.12
2013-01-23   9.90 422.89   0.98 122.66  11.44
2013-01-24  12.13 544.09   0.66  45.17  10.76
2013-01-25  11.98 804.12   0.99 131.97  10.08
2013-01-26  12.01 1030.58   1.30  32.26  10.83
2013-01-27  12.63 1200.21   3.56 107.45  11.57
2013-01-28   8.92 655.16   2.46 160.11  10.23
2013-01-29   6.65 455.03   1.23 162.04  11.33
2013-01-30   8.70 601.69   1.06 162.73  11.91
2013-01-31   9.55 721.94   0.94 167.23  11.62
2013-02-01  10.79 781.50   1.08 171.12  12.73
2013-02-02  10.98 777.72   1.11 146.82  12.62
2013-02-03  13.06 789.70   0.78 120.46  12.50
2013-02-04  11.39 720.33   1.10 177.54  13.06
2013-02-05  10.77 767.80   0.92 178.07  13.34
2013-02-06  14.54 645.56   1.38 179.52  13.32
2013-02-07  11.90 605.26   1.04 182.57  12.87
2013-02-08  12.61 443.26   4.52 165.00  11.76
2013-02-09   7.74 501.29   2.59 156.87  10.60
2013-02-10   7.95 456.89   0.96 175.50  11.30
2013-02-11   6.29 372.24   2.57 191.14  11.19
2013-02-12   5.72 294.11   2.21 196.85  11.99
2013-02-13   7.84 363.96   1.56 194.64  11.99
2013-02-14  10.94 466.59   1.83 197.10  12.31
2013-02-15  12.20 416.94   2.87 202.39  12.99
2013-02-16  11.83 385.00   1.14 205.25  12.06
2013-02-17  12.76 361.33   0.98 206.09  12.65
2013-02-18  12.00 332.63   1.62 209.08  12.86
2013-02-19  12.46 333.69   2.75 190.71  12.98
2013-02-20   9.09 574.08   3.14 129.51  10.02
2013-02-21   6.89 634.87   1.64 155.45  12.32
2013-02-22   6.66 447.50   1.34 215.10  11.56
2013-02-23   8.82 441.05   2.19 215.50  11.40
2013-02-24   8.13 299.61   4.51 217.93  11.79
2013-02-25   7.44 297.35   2.37 224.55  12.20
2013-02-26   8.44 309.72   2.31 229.47  12.31
2013-02-27   8.41 257.12   2.86 231.64  11.66
2013-02-28   9.36 250.94   1.63 230.78  12.38
2013-03-01  13.25 300.08   1.38 228.27  12.99
2013-03-02  15.48 474.39   1.14 227.76  12.88
2013-03-03  18.85 455.85   3.41 191.22  12.27
2013-03-04  17.55 591.01   3.16 228.97  12.54
2013-03-05  14.71 493.64   1.36 238.03  14.18
2013-03-06  17.74 506.79   4.22 238.43  12.64
2013-03-07  15.66 472.11   3.22 225.55  12.66
2013-03-08  12.57 756.47   3.10 113.70  12.68
2013-03-09   9.06 746.78   2.79 130.88  12.70
2013-03-10  12.14 582.69   2.27 242.61  12.72
2013-03-11  13.19 553.40   1.15 252.77  12.65
2013-03-12  15.49 608.39   1.28 252.16  15.50
2013-03-13  18.25 623.35   1.39 253.51  15.99
2013-03-14  20.11 605.98   1.28 256.35  17.32
2013-03-15  21.88 529.53   1.12 237.01  15.09
2013-03-16  23.11 419.94   1.72 250.38  16.91
2013-03-17  21.75 293.92   1.66 270.74  17.19
2013-03-18  19.60 203.09   1.63 270.01  16.61
2013-03-19  19.49 247.88   1.68 265.78  18.01
2013-03-20  20.13 412.15   3.28 219.07  12.86
2013-03-21  20.11 509.42   2.33 273.12  17.53
2013-03-22  17.15 259.50   2.33 285.25  16.75
2013-03-23  13.82 187.12   3.50 286.48  16.62
2013-03-24  11.59 260.11   1.46 282.40  14.74
2013-03-25  14.76 295.15   1.18 281.55  15.53
2013-03-26  19.54 284.49   2.83 251.48  15.44
2013-03-27  19.83 340.94   2.91 238.26  15.34
2013-03-28  19.98 499.74   2.87 275.57  15.98
2013-03-29  20.79 527.07   1.80 274.86  16.51
2013-03-30  21.76 512.91   1.16 264.22  17.00
2013-03-31  21.74 555.66   2.71 281.12  18.36
2013-04-01  19.71 650.76   3.09 283.45  17.86
2013-04-02  19.10 568.49   1.59 293.21  17.09
2013-04-03  19.62 595.29   1.28 297.26  17.95
2013-04-04  21.09 478.91   2.03 272.12  18.44
2013-04-05  22.72 533.16   2.61 287.09  18.88
2013-04-06  22.34 596.55   1.07 276.49  18.78
2013-04-07  22.20 537.68   1.28 291.50  17.88
2013-04-08  19.87 468.73   5.35 192.04  16.84
2013-04-09  13.54 495.13   3.73 266.95  14.93
2013-04-10  13.60 406.33   4.04 301.37  15.91
2013-04-11  17.49 423.03   1.27 285.17  16.88
2013-04-12  19.94 557.48   1.60 312.53  17.68
2013-04-13  22.07 482.26   3.25 310.77  18.84
2013-04-14  24.15 493.08   3.10 310.34  18.43
2013-04-15  22.59 575.04   5.86 318.69  16.43
2013-04-16  17.21 504.84   4.79 261.28  16.21
2013-04-17  12.83 454.22   4.01 310.75  15.06
2013-04-18  13.04 313.07   3.72 327.88  16.06
2013-04-19  14.90 337.36   1.34 329.22  15.83
2013-04-20  19.51 395.78   2.15 330.26  18.24
2013-04-21  20.33 421.23   1.44 329.51  18.88
2013-04-22  24.68 382.91   2.14 329.38  21.47
2013-04-23  21.85 298.06   3.97 341.43  17.80
2013-04-24  18.34 223.76   1.90 338.79  17.38
2013-04-25  21.21 258.00   1.60 316.50  18.30
2013-04-26  22.54 549.77   2.01 335.36  19.60
2013-04-27  23.62 415.87   1.83 341.07  21.09
2013-04-28  25.21 390.45   1.56 339.62  21.98
2013-04-29  27.52 451.56   1.42 338.89  24.80
2013-04-30  29.26 429.97   3.70 339.73  22.08
2013-05-01  24.88 293.99   5.09 347.65  19.37
2013-05-02  19.19 220.31   5.23 354.13  19.05
2013-05-03  21.45 242.01   1.74 354.71  20.20
2013-05-04  24.14 299.73   1.97 351.56  20.93
2013-05-05  25.53 358.76   4.99 264.28  18.96
2013-05-06  21.51 601.75   4.10 306.05  16.98
2013-05-07  19.24 747.39   4.53 304.60  17.32
2013-05-08  18.10 774.72   1.74 331.32  17.69
2013-05-09  21.16 764.11   1.51 308.08  18.06
2013-05-10  22.28 837.29   1.86 336.01  20.84
2013-05-11  26.19 704.09   1.89 340.74  22.00
2013-05-12  28.65 520.48   1.34 349.56  23.83
2013-05-13  30.17 546.35   1.46 349.41  25.56
2013-05-14  31.56 525.78   2.65 349.76  25.22
2013-05-15  29.94 484.27   3.94 350.14  23.71
2013-05-16  29.24 482.98   4.53 356.18  19.57
2013-05-17  26.58 569.14   4.55 243.74  19.82
2013-05-18  24.55 670.56   2.21 348.30  21.54
2013-05-19  25.38 693.90   2.22 355.93  23.06
2013-05-20  23.44 624.45   3.45 359.47  22.17
2013-05-21  24.77 569.97   1.56 352.68  22.52
2013-05-22  28.98 461.44   5.54 361.44  22.92
2013-05-23  27.04 431.62   5.05 363.52  21.20
2013-05-24  26.25 373.72   2.89 363.96  22.25
2013-05-25  26.77 384.16   4.56 361.97  19.73
2013-05-26  26.84 347.17   4.57 363.41  21.39
2013-05-27  26.60 473.69   2.69 361.40  22.92
2013-05-28  27.38 596.70   3.33 353.57  23.73
2013-05-29  26.03 603.56   2.30 356.21  23.32
2013-05-30  27.99 746.60   1.40 360.92  24.77
2013-05-31  29.69 741.16   2.77 361.17  25.52
2013-06-01  28.89 401.89   2.62 371.07  24.50
2013-06-02  30.25 440.94   1.63 364.24  26.54
2013-06-03  33.00 648.60   4.04 358.71  24.01
2013-06-04  31.33 629.45   3.10 360.15  25.03
2013-06-05  31.73 513.84   1.85 358.98  26.62
2013-06-06  33.35 712.15   1.63 364.17  27.08
2013-06-07  34.07 644.48   1.56 367.91  30.00
2013-06-08  35.55 570.71   1.42 365.07  29.88
2013-06-09  35.67 550.21   3.50 362.58  27.81
2013-06-10  33.55 478.18   4.75 355.62  26.02
2013-06-11  30.83 492.08   2.38 359.54  25.51
2013-06-12  33.71 685.69   3.30 333.21  25.71
2013-06-13  33.89 567.79   4.56 358.16  26.52
2013-06-14  31.64 431.04   2.38 373.49  27.05
2013-06-15  32.21 601.40   3.50 365.46  26.27
2013-06-16  31.41 415.70   3.65 372.96  27.50
2013-06-17  31.34 345.08   2.13 376.42  27.48
2013-06-18  32.34 500.94   4.00 373.70  27.28
2013-06-19  31.28 420.45   3.97 374.91  26.28
2013-06-20  30.13 385.28   2.86 374.79  26.43
